schema_version,case_id,case_family,n_qubits,actual_n_qubits,benchmark_n_qubits,actual_n_qubits_source,actual_n_qubits_warning,repeat_id,cpu_route_id,gpu_route_id,timing_scope,state_output_mode,validation_method,performance_tier,cpu_total_wall_time_s,gpu_total_wall_time_s,wall_time_ratio_cpu_over_gpu,cpu_total_host_residual_time_s,gpu_total_host_residual_time_s,cpu_simulation_compute_time_s,gpu_simulation_compute_time_s,compute_speedup_cpu_over_gpu,gpu_device_name
research_benchmark_pack_v1,quest_bv_12q_thesis_gpu,bv,12,12,12,n_qubits,,2,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.01952060600160621,0.5465802820035606,0.03571406917580508,,,0.014398231,0.078171968,0.1841866255688996,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_12q_thesis_gpu,bv,12,12,12,n_qubits,,3,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.019024588000320364,0.551440436996927,0.03449980582477012,,,0.013905211,0.077711105,0.17893467091994125,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_12q_thesis_gpu,bv,12,12,12,n_qubits,,4,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.019566411996493116,0.5499838850009837,0.03557633692568669,,,0.014250095,0.078298092,0.18199798534043463,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_14q_thesis_gpu,bv,14,14,14,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.030123192998871673,0.5799341249949066,0.051942439150543585,,,0.025018613,0.094358206,0.26514506856987086,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_14q_thesis_gpu,bv,14,14,14,n_qubits,,1,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.03053127600287553,0.5636386479964131,0.05416817337030769,,,0.024987995,0.095029116,0.2629509360057606,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_14q_thesis_gpu,bv,14,14,14,n_qubits,,2,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.031060154004080687,0.5629427280000527,0.05517462516023083,,,0.025234756,0.094604015,0.2667408566116354,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_14q_thesis_gpu,bv,14,14,14,n_qubits,,3,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.03084151600342011,0.5600469149940182,0.05506952217342279,,,0.025310328,0.095604897,0.2647388239955951,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_14q_thesis_gpu,bv,14,14,14,n_qubits,,4,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.028884387997095473,0.571165747998748,0.05057093864311833,,,0.023239326,0.093600988,0.24828077669436568,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_16q_research_correctness,bv,16,16,16,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,correctness_wall_and_compute,full_dump,full_statevector,False,0.0920256339959451,3.5553816969986656,0.025883475204260084,,,0.004108459,0.007663965,0.5360748646425186,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_16q_thesis_gpu,bv,16,16,16,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.06557408499793382,0.5869047869928181,0.11172865931784647,,,0.060187887,0.119349003,0.5043015482919452,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_16q_thesis_gpu,bv,16,16,16,n_qubits,,1,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.07150570199883077,0.5874017669993918,0.12173218743297516,,,0.066120085,0.119732141,0.552233380675954,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_16q_thesis_gpu,bv,16,16,16,n_qubits,,2,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.07199056800163817,0.5900463490033871,0.12200832718181077,,,0.066651368,0.117244005,0.5684842308141896,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_16q_thesis_gpu,bv,16,16,16,n_qubits,,3,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.06619230999785941,0.590535823997925,0.11208855975872514,,,0.060898245,0.117254019,0.5193702145083828,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_16q_thesis_gpu,bv,16,16,16,n_qubits,,4,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.09717106300377054,0.6215100300032645,0.15634673346021485,,,0.091406058,0.128275871,0.712574058452505,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_18q_thesis_gpu,bv,18,18,18,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.2487668030007626,0.6302459589933278,0.39471384060615006,,,0.242482577,0.151932955,1.595984077318841,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_18q_thesis_gpu,bv,18,18,18,n_qubits,,1,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.2708253419987159,0.6183291459965403,0.43799543293764,,,0.26221009,0.150283098,1.7447743191985567,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_18q_thesis_gpu,bv,18,18,18,n_qubits,,2,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.236400058005529,0.6310776750033256,0.37459740277499637,,,0.229803909,0.151143074,1.5204395604657348,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_18q_thesis_gpu,bv,18,18,18,n_qubits,,3,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.26791217800200684,0.6072119579985156,0.44121690041331796,,,0.260992945,0.150439978,1.7348642858748622,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_18q_thesis_gpu,bv,18,18,18,n_qubits,,4,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,0.2495990190000157,0.6262565239958349,0.398557155792082,,,0.242932358,0.153669834,1.580872131351427,AMD Radeon RX 6600 (gfx1032)
research_benchmark_pack_v1,quest_bv_20q_thesis_gpu,bv,20,20,20,n_qubits,,0,quest_cpu_full_state_exact,quest_gpu_full_state_exact,performance_compute,none,native_status_gate_counts,True,1.0366796960006468,0.7486892789966078,1.3846594643241097,,,1.02734575,0.286872864,3.581188320412209,AMD Radeon RX 6600 (gfx1032)
