split,attempt_type,cell_id,circuit_id,topology_id,candidate_path_id,plan_id,route_id,block,sample_index,order_index,sample_id,session_instance_id,experiment_id,run_id,source_sha,candidate_generation_source_sha,physical_execution_source_sha,candidate_set_sha256,calibration_set_sha256,problem_id,tensor_network_structure_id,logical_plan_id,physical_plan_id,executable_id,validation_policy_id,output_sha256,status,validation,fallback,max_abs_error,relative_l2_error,norm_drift,phase_aligned_max_abs_error,full_precision_passed,policy_reference_passed,timing_scope,total_wall_s,session_open_s,session_close_s,session_inclusive_s,kernel_s,h2d_s,d2h_s,h2d_bytes,d2h_bytes,preparation_s,planning_s,lowering_s,mapping_s,slicing_s,host_reduce_s,rank_work_s,request_build_s,request_wave_s,request_artifact_build_s,payload_record_staging_s,request_work_unit_materialization_s,request_payload_materialization_s,request_payload_hashing_s,request_payload_file_write_s,request_manifest_sidecar_staging_s,request_build_residual_s,request_payload_record_count,request_payload_bytes_staged,request_payload_bytes_hashed,request_payload_files_created,requested_dpus,allocated_dpus,active_dpus,tasklets_per_dpu,rank_count,active_rank_count,target_observed,request_transport,collection_resource_admission_passed,execution_resource_admission_passed,startup_resource_admission_passed,physical_target_verified,hardware_kernel_executed,simulator_kernel_executed,cpu_fallback_used,binary_identity_verified,native_identity_verified,hardware_release_verified,tasklet_utilization,dpu_utilization,dominant_wave_utilization,total_wave_count,fully_populated_wave_count,active_dpu_ids_json,active_rank_indices_json,requested_rank_paths_json
training,warmup,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,path_9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,1dpu_t8,0,0,31,8d331422456f794b38a0a23749172705a015f7801157d11af615b7001793e09d,4b706ac6-1906-402b-93f7-4f21d5d51d3f,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,070ab06a1a0108c764e55b9e42b7df0c1f5c8868071fa444958ddaaf38fd46b6,e8df7bae62c8613da0647768cbb41b3e79725ef88880ce56c3750918a906b64c,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,7034d41c9df8fa3816d86d18c6b55da20aa02f4ca6bf7ae05ae302a1ca8f2dbc,success,passed,false,4.7164556502089596e-07,1.2127505813966637e-06,1.1837385694990488e-06,4.7037890907216813e-07,True,True,steady_execution_v1,4.760973055999784,0.7059542669994698,0.01162379599918495,5.478551118998439,2.6515717530000003,0.19020444900000005,0.21508341199999997,231168,4326464,0.04321000303752953,,,,,,,0.35032753493942437,4.604503953964013,0.20006518899390358,0.07480888000281993,0.011344084952725098,0.009425915992324008,0.0030692340260429773,0.0,0.001626748013222823,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.99913066974768,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,path_9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,1dpu_t8,1,0,42,ccac73527f621d87fe90b46ed5088ff25324ca941f27e755358e6cd50f420232,f3bffec3-30e5-4f64-a0cc-20cce160e033,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,070ab06a1a0108c764e55b9e42b7df0c1f5c8868071fa444958ddaaf38fd46b6,e8df7bae62c8613da0647768cbb41b3e79725ef88880ce56c3750918a906b64c,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,7034d41c9df8fa3816d86d18c6b55da20aa02f4ca6bf7ae05ae302a1ca8f2dbc,success,passed,false,4.7164556502089596e-07,1.2127505813966637e-06,1.1837385694990488e-06,4.7037890907216813e-07,True,True,steady_execution_v1,4.766350835001504,0.6732917160006764,0.007950880000862526,5.4475934310030425,2.653579915,0.19114713000000005,0.21598194599999998,231168,4326464,0.04285716702361242,,,,,,,0.3491748810847639,4.612034245979885,0.1982624289994419,0.07317662593777641,0.011285842087090714,0.00954824097789242,0.00314056596471346,0.0,0.001600881001650123,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.99913066974768,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,path_9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,1dpu_t8,2,1,8,301c8aa178d0f8a8d6033c9a0158914011973511bce2f7898e9c22b0d9ef0cbc,25c86ed7-0af6-43a6-a55e-3689a4435feb,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,070ab06a1a0108c764e55b9e42b7df0c1f5c8868071fa444958ddaaf38fd46b6,e8df7bae62c8613da0647768cbb41b3e79725ef88880ce56c3750918a906b64c,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,7034d41c9df8fa3816d86d18c6b55da20aa02f4ca6bf7ae05ae302a1ca8f2dbc,success,passed,false,4.7164556502089596e-07,1.2127505813966637e-06,1.1837385694990488e-06,4.7037890907216813e-07,True,True,steady_execution_v1,4.771204406999459,0.6775618989995564,0.008034048001718475,5.456800354000734,2.650718257,0.19041364000000008,0.213995386,231168,4326464,0.043532749008591054,,,,,,,0.3530997239831777,4.616018718032137,0.20079656604139018,0.0741364540081122,0.011515405942191137,0.00966831009282032,0.003114920029474888,0.0,0.0016323129457305185,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.99913066974768,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,path_9d1e1ae9a325d84cef97b0fd9beffa9d4b3d783f00a4e38f6fce3a17114d3abb,1dpu_t8,3,2,24,ce745814de60a593976d01f9757579bfc8158b00f60a39a9f86b2e3c867b9a6a,3388e487-6e06-4596-b9d5-564a5e138c60,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,070ab06a1a0108c764e55b9e42b7df0c1f5c8868071fa444958ddaaf38fd46b6,e8df7bae62c8613da0647768cbb41b3e79725ef88880ce56c3750918a906b64c,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,7034d41c9df8fa3816d86d18c6b55da20aa02f4ca6bf7ae05ae302a1ca8f2dbc,success,passed,false,4.7164556502089596e-07,1.2127505813966637e-06,1.1837385694990488e-06,4.7037890907216813e-07,True,True,steady_execution_v1,4.639659866999864,0.687469828997564,0.008589159002440283,5.335718854999868,2.649448284,0.191597853,0.21271831100000005,231168,4326464,0.04215062899675104,,,,,,,0.3337209759702091,4.493549832037388,0.18910652295744512,0.06969310492058867,0.010862688017368782,0.00905800299733528,0.0026622379809850827,0.0,0.0015557709848508239,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.99913066974768,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,warmup,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,path_b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,1dpu_t8,0,0,10,d8e720f5125070eb8047285bcee6e27387fdf967a6cf4afa9e3b60c28ede7d8c,2f39bea6-1ce8-492c-94b9-e131b532a370,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,d8cc3207a594c610fad9da180b8ab8c68068a72779783d8b04040446003e64ed,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,8ef311f6474d6b269416ab306fa5756a75409dbae1d1c9fd4a40d03d93958774,success,passed,false,5.069595701844001e-07,1.4504583095312887e-06,1.4301891453349924e-06,5.070670490927207e-07,True,True,steady_execution_v1,6.686493754998082,0.3816880399972433,0.013394312998570967,7.081576107993897,3.577974835,0.33560098799999993,0.34282081799999997,1592352,5660256,0.047188816006382694,,,,,,,0.47443095001290203,6.513034296996921,0.3023438860072929,0.11281203903490677,0.01717590999760432,0.013986959966132417,0.00827398000183166,0.0,0.0023786420679243747,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986201430603744,1.0,1.0,222,222,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,path_b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,1dpu_t8,1,0,38,6c7666ba9c00569c56fc404820db96e3b0fa0e6b50ec41be9cff818493b35175,8c4411b8-d17e-41a7-8a2e-13e19fd6d99d,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,d8cc3207a594c610fad9da180b8ab8c68068a72779783d8b04040446003e64ed,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,8ef311f6474d6b269416ab306fa5756a75409dbae1d1c9fd4a40d03d93958774,success,passed,false,5.069595701844001e-07,1.4504583095312887e-06,1.4301891453349924e-06,5.070670490927207e-07,True,True,steady_execution_v1,6.7077919940020365,0.3927367750002304,0.009590543999365764,7.110119313001633,3.597182943999999,0.340957676,0.34321369800000007,1592352,5660256,0.04635334801787394,,,,,,,0.4781789729677257,6.539612009026314,0.30037667399301426,0.11235205116099678,0.017174829063151265,0.013974440102174412,0.008349980962520931,0.0,0.0023877400235505775,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986201430603744,1.0,1.0,222,222,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,path_b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,1dpu_t8,2,1,11,2321b8b42913c333307876d313764499f687451eac83216c46fa8634aee2f10a,baaf0edd-ae58-41ca-a6d0-9a57672af6bc,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,d8cc3207a594c610fad9da180b8ab8c68068a72779783d8b04040446003e64ed,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,8ef311f6474d6b269416ab306fa5756a75409dbae1d1c9fd4a40d03d93958774,success,passed,false,5.069595701844001e-07,1.4504583095312887e-06,1.4301891453349924e-06,5.070670490927207e-07,True,True,steady_execution_v1,6.71471425299751,0.3849423959982232,0.009363984001538483,7.109020632997272,3.5908778920000004,0.338315024,0.347884584,1592352,5660256,0.04630819000158226,,,,,,,0.47749774801559397,6.544079222039727,0.302521046003676,0.1130473498160427,0.017229862038220745,0.014095529939368134,0.008387811983993743,0.0,0.002451279986416921,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986201430603744,1.0,1.0,222,222,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,path_b9ba7e7f9f7faa942ecf55bc10c6f9a9488b0e3dcf87233bed822bea2416c816,1dpu_t8,3,2,22,61175e4cc12eeb424a9ebbdb5fcf3e0e5fc96e11dc9df553cb952c9c7e587ca7,7b22bf53-8e54-43db-b536-37e06ff769cb,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,d504919e20d95bac608dd906d46abb122f9680873679710b0584e71981648fb5,d8cc3207a594c610fad9da180b8ab8c68068a72779783d8b04040446003e64ed,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,8ef311f6474d6b269416ab306fa5756a75409dbae1d1c9fd4a40d03d93958774,success,passed,false,5.069595701844001e-07,1.4504583095312887e-06,1.4301891453349924e-06,5.070670490927207e-07,True,True,steady_execution_v1,6.8321122439992905,0.38615113999912865,0.03175980200103368,7.250023185999453,3.572290691,0.32646121000000006,0.3420767600000001,1592352,5660256,0.05200922000221908,,,,,,,0.5168613779787847,6.648532725972473,0.3290992339461809,0.12593581096007256,0.0179993030433252,0.015268572002241854,0.008457790991087677,0.0,0.002492357958544744,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9986201430603744,1.0,1.0,222,222,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,warmup,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,path_e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,1dpu_t8,0,0,12,23849afbc925c625669461ed7febde167a99a50bc4b82354ae1eafa5dfcd7832,3949f3da-e984-4e34-ba38-c6505023a43a,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,824f32c53990b77d7f4041db2611708959be6ab40b644d36ac1c3ec53d5fd28b,78b4b26b2e3f5ee55ce329b3bbffae8f2406e2e60165a6d06ba64522d7e4efec,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,80c9aecb1a8f3e69e563178da4d4f80facc568384754593525dc4810da20b517,success,passed,false,2.932869026022155e-07,8.40635946793147e-07,7.98990292927293e-07,2.8771314249583815e-07,True,True,steady_execution_v1,4.786913504998665,0.5055601019994356,0.007176451999839628,5.2996500589979405,2.6685000869999995,0.19508074600000005,0.217062849,229824,4325120,0.04265670901804697,,,,,,,0.3524917069953517,4.631466560975241,0.2003000969889399,0.07392447803431423,0.01142114295362262,0.009614141981728608,0.003137902072921861,0.0,0.001601263960765209,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9994160793312572,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,path_e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,1dpu_t8,1,0,1,438592a511d16089c7557abd957d47f1c83d1c9114e973d5413cf557d8c8274d,c6ec62e3-b322-4028-a530-f8bda2b8341d,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,824f32c53990b77d7f4041db2611708959be6ab40b644d36ac1c3ec53d5fd28b,78b4b26b2e3f5ee55ce329b3bbffae8f2406e2e60165a6d06ba64522d7e4efec,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,80c9aecb1a8f3e69e563178da4d4f80facc568384754593525dc4810da20b517,success,passed,false,2.932869026022155e-07,8.40635946793147e-07,7.98990292927293e-07,2.8771314249583815e-07,True,True,steady_execution_v1,4.7709353620011825,0.5003587850005715,0.0078057729988358915,5.27909992000059,2.657150652,0.191683826,0.21446261000000003,229824,4325120,0.042726330011646496,,,,,,,0.354059687921108,4.6162992649988155,0.20222346599621233,0.07473069797924836,0.011610143992584199,0.009577512017131085,0.00322624597538379,0.0,0.001616725046915235,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9994160793312572,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,path_e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,1dpu_t8,2,1,38,cf9f9ddc9ad5612e29b4b467dad81f08e97b941d46c5845fa4e6e18643e235c3,4d1364f1-11d8-432e-9e84-3d2f2078348b,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,824f32c53990b77d7f4041db2611708959be6ab40b644d36ac1c3ec53d5fd28b,78b4b26b2e3f5ee55ce329b3bbffae8f2406e2e60165a6d06ba64522d7e4efec,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,80c9aecb1a8f3e69e563178da4d4f80facc568384754593525dc4810da20b517,success,passed,false,2.932869026022155e-07,8.40635946793147e-07,7.98990292927293e-07,2.8771314249583815e-07,True,True,steady_execution_v1,4.776382099997136,0.5030895140007487,0.008400686998356832,5.287872300996241,2.6675866499999996,0.19245397499999994,0.18717436700000006,229824,4325120,0.043177430030482356,,,,,,,0.3588841499949922,4.619194058988796,0.20468951204020414,0.07574002499313792,0.011715789980371483,0.009872300979623105,0.003356255969265476,0.0,0.001642356004595058,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9994160793312572,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
training,measurement,quantization_stress_18q_l2:1dpu_t8,quantization_stress_18q_l2,1dpu_t8,e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,path_e56fd025e7fdf900c75302bb6e7212f78d89deef09b236732a001e9f5c5001c1,1dpu_t8,3,2,44,9ea1444d3bf9d7c26ff25a5f4376572f2e76ee25ae6a051927b55d9f60c3d920,740c1dd3-1adc-45fd-b099-a7bd935c9730,424886cb45ecf2f43b304da76c7333b4720fb882066e04025593821f1eba1e04,8b6ebfbd-1c06-4fb1-b4bf-4d072212375d,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,68bde98e0696765cd5def2f8b41b686c6a2ffcb0,d452106e697890439cfc94fdabfb6a80fb0fccc2,5269bfea2a1777b041e10edf9618ba613d44021ce89b3ff0d95093a81c095b65,ae9ef515059d52d7d85bbddc07c49cabd745c0f6e8e6aea4ffb9ca2d19553eb9,d816fc52d21316c43ebbad0fed5385f66efef152952edc10bbd8b6036e40f36e,d3ead09e35217f5c7018de48f15145dd08d8aeb9f89812a0028c03c12a39ac15,824f32c53990b77d7f4041db2611708959be6ab40b644d36ac1c3ec53d5fd28b,78b4b26b2e3f5ee55ce329b3bbffae8f2406e2e60165a6d06ba64522d7e4efec,56dfa726e07260290a8d9bd5f9553bedef06c396ca7a2a1c14537ab134f1b661,42ef48b05a6df873c8625f632e53ce4fe584cf13f038f1c9ee6965bc3e739f7f,80c9aecb1a8f3e69e563178da4d4f80facc568384754593525dc4810da20b517,success,passed,false,2.932869026022155e-07,8.40635946793147e-07,7.98990292927293e-07,2.8771314249583815e-07,True,True,steady_execution_v1,4.7606445380006335,0.5010648149982444,0.00780135899913148,5.269510711998009,2.653970465,0.18863450599999995,0.21627376199999998,229824,4325120,0.043240074039204046,,,,,,,0.3486178600251151,4.604565815028764,0.19841120601267903,0.07287904315671767,0.01137201301753521,0.009543390049657319,0.0031763410443090834,0.0,0.0015796780062373728,,,,,,1,1,1,8,1,1,physical_hardware,packed_operation_v1,True,True,True,True,True,False,False,True,True,True,0.9994160793312572,1.0,1.0,144,144,"[[0,0]]",[0],"[""/dev/dpu_rank1""]"
