circuit_id,split,topology_id,candidate_path_id,equal_weight_rank,equal_weight_score,feature_model
hs_18q_d1,training,1dpu_t8,9a6a62d8cf91ee9fb4a15408bb812109a9f0c120c653ea3457c29d65dcd13e97,61,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,b48cb43e4c0809cb9b8ac2eeb7c656df531bc8468959097e818f89c1d68f9888,62,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,d88abe2e759d15aaf906277e484381705983ba00516d6fed942046bbab8d09a6,63,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,e4eea436b03980e84494b4fbfe85552507de5b6dcbf8a608dbec94915c2e7024,64,0.0002755657958235531,grouped
hs_18q_d1,training,1dpu_t8,ecc88ff052eee66b2982f041e5aebfc7bb95e32dc331beddbe30d20746ddc3af,65,0.0002755657958235531,grouped
hs_18q_d1,training,4dpu_t8,0f172b4535a71fb59dd5d4f406df828c33333cda1113d1c71db08b5d0e989d1e,1,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,19acd1bd9731ab28eca531242aec4d3e70963dbda11c22f831f7d12107f1bba1,2,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,24e70ef17399e4f889ac932324033e6f3144e7a030ba21bdc60b204d8d33e95a,3,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,3133ac8b8653bd9a2836b06abb2d78b12e15c04ff98452d21089fc42be4d99fb,4,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,49c65e6bca2e373969eb39b6d87f607054087abd332fe99835d891e7015b945e,5,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,5d4914ee34940dc0a4061f0fc85ec8b47eb872aa8136e6386c6998f0b85af4f4,6,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,6cc1fbf9628e8fd0bcbefe173538490d412aef1c8a43103ed028d4c5702ea55f,7,-0.0014343049154627392,grouped
hs_18q_d1,training,4dpu_t8,811eafa49b9bde8b081f3d44b231491c6f0f96900fdef6cafa54183511bfdd4a,8,-0.0014343049154627392,grouped
